playerID,mlb_playerID,npb_playerID,kbo_playerID,birthYear,birthMonth,birthDay,nameLast,nameFirst,nameFull,mlb_weight,npb_weight,kbo_weight,height,bats,throws
MLB_briggjo02_NPB_102946_KBO_,briggjo02,102946,,1944,3,10,Briggs,John,John Briggs,190,190,190,73,L,L
MLB_brighja01_NPB_106406_KBO_67313,brighja01,106406,67313,1988,2,10,Brigham,Jake,Jake Brigham,210,209,198,75,R,R
MLB_britobe01_NPB_104321_KBO_,britobe01,104321,,1963,12,4,Brito,Bernardo,Bernardo Brito,190,190,190,73,R,R
MLB_britoso01_NPB__KBO_52630,britoso01,,52630,1992,9,6,Brito,Socrates,Socrates Brito,205,205,205,74,L,L
MLB_britoti01_NPB__KBO_70834,britoti01,,70834,1972,5,28,Brito,Tilson,Tilson Brito,170,170,181,72,R,R
MLB_broadmi01_NPB_106461_KBO_,broadmi01,106461,,1987,3,30,Broadway,Mike,Mike Broadway,215,216,215,77,R,R
MLB_brockch01_NPB_105080_KBO_,brockch01,105080,,1970,2,5,Brock,Chris,Chris Brock,175,174,175,72,R,R
MLB_brookaa01_NPB__KBO_50636,brookaa01,,50636,1990,4,27,Brooks,Aaron,Aaron Brooks,230,230,229,76,R,R
MLB_brookje01_NPB_104493_KBO_,brookje01,104493,,1967,3,23,Brooks,Jerry,Jerry Brooks,195,194,195,72,R,R
MLB_brosste01_NPB_104329_KBO_,brosste01,104329,,1966,3,30,Bross,Terry,Terry Bross,234,234,234,81,R,R
MLB_brouhma01_NPB_103616_KBO_,brouhma01,103616,,1956,5,22,Brouhard,Mark,Mark Brouhard,210,209,210,73,R,R
MLB_broweji01_NPB_105545_KBO_,broweji01,105545,,1972,12,29,Brower,Jim,Jim Brower,205,205,205,74,R,R
MLB_brownan02_NPB__KBO_65823,brownan02,,65823,1984,9,10,Brown,Andrew,Andrew Brown,200,200,198,72,R,R
MLB_brownde02_NPB_105734_KBO_,brownde02,105734,,1978,3,27,Brown,Dee,Dee Brown,235,216,235,72,L,R
MLB_brownja04_NPB_105284_KBO_76429,brownja04,105284,76429,1977,3,31,Brown,Jamie,Jamie Brown,200,201,201,74,R,R
MLB_brownma03_NPB_104110_KBO_,brownma03,104110,,1963,1,23,Brown,Marty,Marty Brown,190,190,190,73,R,R
MLB_brownmi02_NPB_103932_KBO_,brownmi02,103932,,1959,12,29,Brown,Mike,Mike Brown,195,194,195,74,R,R
MLB_brownro01_NPB_105108_KBO_,brownro01,105108,,1975,8,3,Brown,Roosevelt,Roosevelt Brown,195,194,195,71,L,R
MLB_brumbcl01_NPB_105272_KBO_73324,brumbcl01,105272,73324,1974,4,21,Brumbaugh,Cliff,Cliff Brumbaugh,205,205,198,74,R,R
MLB_bryanra01_NPB_103771_KBO_,bryanra01,103771,,1961,5,20,Bryant,Ralph,Ralph Bryant,200,201,200,74,L,R
MLB_buchabr01_NPB_105453_KBO_,buchabr01,105453,,1973,7,21,Buchanan,Brian,Brian Buchanan,230,229,230,76,R,R
MLB_buchada01_NPB_106517_KBO_50404,buchada01,106517,50404,1989,5,11,Buchanan,David,David Buchanan,200,198,198,75,R,R
MLB_budasma01_NPB_103310_KBO_,budasma01,103310,,1952,12,27,Budaska,Mark,Mark Budaska,180,181,180,72,B,L
MLB_buenofr01_NPB__KBO_60727,buenofr01,,60727,1981,3,5,Bueno,Francisley,Francisley Bueno,205,205,176,71,L,L
MLB_bufordo01_NPB_102779_KBO_,bufordo01,102779,,1937,2,2,Buford,Don,Don Buford,160,161,160,67,B,R
MLB_bullesc01_NPB_104982_KBO_,bullesc01,104982,,1968,12,25,Bullett,Scott,Scott Bullett,200,201,200,74,L,L
MLB_bullibr01_NPB_105857_KBO_,bullibr01,105857,,1980,9,30,Bullington,Bryan,Bryan Bullington,210,214,210,76,R,R
MLB_bunchme01_NPB_104790_KBO_,bunchme01,104790,,1971,11,4,Bunch,Melvin,Melvin Bunch,165,165,165,73,R,R
MLB_burkhmo01_NPB_104990_KBO_,burkhmo01,104990,,1972,1,29,Burkhart,Morgan,Morgan Burkhart,225,225,225,71,B,L
MLB_burnsan01_NPB__KBO_67598,burnsan01,,67598,1990,8,7,Burns,Andy,Andy Burns,190,190,205,74,R,R
MLB_burnspe01_NPB_102104_KBO_,burnspe01,102104,,1930,7,2,Burnside,Pete,Pete Burnside,180,181,180,74,R,L
MLB_burrote01_NPB_104775_KBO_,burrote01,104775,,1968,11,28,Burrows,Terry,Terry Burrows,185,185,185,73,L,L
MLB_buschmi01_NPB__KBO_98731,buschmi01,,98731,1968,7,7,Busch,Mike,Mike Busch,245,245,245,77,R,R
MLB_busenal01_NPB_106782_KBO_,busenal01,106782,,1990,8,22,Busenitz,Alan,Alan Busenitz,180,179,180,73,R,R
MLB_bushda01_NPB__KBO_62833,bushda01,,62833,1979,11,9,Bush,Dave,Dave Bush,205,205,205,74,R,R
MLB_butleed01_NPB__KBO_69934,butleed01,,69934,1991,3,13,Butler,Eddie,Eddie Butler,180,180,209,74,R,R
MLB_butlejo04_NPB_106231_KBO_,butlejo04,106231,,1986,3,12,Butler,Joey,Joey Butler,220,220,220,74,R,R
MLB_bynumfr01_NPB_105764_KBO_,bynumfr01,105764,,1980,3,15,Bynum,Freddie,Freddie Bynum,185,183,185,73,L,R
MLB_cabbatr01_NPB_73575150_KBO_,cabbatr01,73575150,,1997,5,3,Cabbage,Trey,Trey Cabbage,204,203,204,74,L,R
MLB_cabreal02_NPB_104897_KBO_,cabreal02,104897,,1971,12,24,Cabrera,Alex,Alex Cabrera,217,220,217,74,R,R
MLB_cabreda01_NPB_106069_KBO_,cabreda01,106069,,1981,5,28,Cabrera,Daniel,Daniel Cabrera,225,260,225,79,R,R
MLB_cabrefr01_NPB_104260_KBO_,cabrefr01,104260,,1966,10,10,Cabrera,Francisco,Francisco Cabrera,195,194,195,76,R,R
MLB_cabrejo01_NPB__KBO_74828,cabrejo01,,74828,1972,3,24,Cabrera,Jose,Jose Cabrera,205,205,179,72,R,R
MLB_cabrejo02_NPB_105267_KBO_,cabrejo02,105267,,1972,12,8,Cabrera,Jolbert,Jolbert Cabrera,205,205,205,74,R,R
MLB_cacered01_NPB__KBO_98213,cacered01,,98213,1964,6,6,Caceres,Edgar,Edgar Caceres,170,170,179,73,B,R
MLB_cagewa01_NPB_103232_KBO_,cagewa01,103232,,1951,11,23,Cage,Wayne,Wayne Cage,205,205,205,76,L,L
MLB_calixor01_NPB_93795157_KBO_,calixor01,93795157,,1992,2,3,Calixte,Orlando,Orlando Calixte,183,192,183,72,R,R
MLB_callami01_NPB__KBO_75324,callami01,,75324,1975,5,13,Callaway,Mickey,Mickey Callaway,190,190,198,74,R,R
MLB_caminar01_NPB_106484_KBO_,caminar01,106484,,1987,6,16,Caminero,Arquimedes,Arquimedes Caminero,245,245,245,76,R,R
MLB_campber01_NPB_106530_KBO_,campber01,106530,,1987,4,9,Campbell,Eric,Eric Campbell,215,216,215,75,R,R
MLB_campole01_NPB_106674_KBO_,campole01,106674,,1987,7,17,Campos,Leonel,Leonel Campos,215,214,215,74,R,R
MLB_canalge01_NPB__KBO_99324,canalge01,,99324,1965,8,11,Canale,George,George Canale,190,190,209,73,L,R
MLB_canizba01_NPB_106225_KBO_,canizba01,106225,,1979,11,21,Canizares,Barbaro,Barbaro Canizares,240,240,240,75,R,R
MLB_cantujo01_NPB__KBO_64203,cantujo01,,64203,1982,1,30,Cantu,Jorge,Jorge Cantu,205,205,203,75,R,R
MLB_capeljo01_NPB__KBO_60726,capeljo01,,60726,1981,1,13,Capellan,Jose,Jose Capellan,245,245,231,76,R,R
MLB_carasma01_NPB_106617_KBO_,carasma01,106617,,1991,7,23,Carasiti,Matt,Matt Carasiti,205,203,205,74,R,R
MLB_carides01_NPB_105503_KBO_63465,carides01,105503,63465,1983,10,28,Caridad,Esmailin,Esmailin Caridad,195,194,196,70,R,R
MLB_carlsda01_NPB_104779_KBO_,carlsda01,104779,,1970,1,26,Carlson,Dan,Dan Carlson,185,185,185,73,R,R
MLB_carlybu01_NPB_104932_KBO_76199,carlybu01,104932,76199,1977,12,21,Carlyle,Buddy,Buddy Carlyle,210,205,205,75,L,R
MLB_carpebu01_NPB__KBO_70310,carpebu01,,70310,1968,7,23,Carpenter,Bubba,Bubba Carpenter,195,195,183,73,L,L
MLB_carpech02_NPB_106172_KBO_,carpech02,106172,,1985,12,26,Carpenter,Chris,Chris Carpenter,220,220,220,76,R,R
MLB_carpery01_NPB__KBO_51722,carpery01,,51722,1990,8,22,Carpenter,Ryan,Ryan Carpenter,230,230,229,77,L,L
MLB_carradj01_NPB_105367_KBO_,carradj01,105367,,1977,4,12,Carrasco,D. J.,D. J. Carrasco,215,216,215,76,R,R
MLB_carragi01_NPB_104596_KBO_,carragi01,104596,,1968,3,4,Carrara,Giovanni,Giovanni Carrara,225,225,225,74,R,R
MLB_carrahe01_NPB_105178_KBO_,carrahe01,105178,,1969,10,22,Carrasco,Hector,Hector Carrasco,235,236,235,74,R,R
MLB_carrema01_NPB_104482_KBO_,carrema01,104482,,1963,7,19,Carreon,Mark,Mark Carreon,170,170,170,72,R,L
MLB_cartech01_NPB_106000_KBO_,cartech01,106000,,1982,9,16,Carter,Chris,Chris Carter,230,216,230,72,L,L
MLB_cartela02_NPB_105458_KBO_,cartela02,105458,,1974,12,18,Carter,Lance,Lance Carter,190,190,190,73,R,R
MLB_carych01_NPB_104105_KBO_,carych01,104105,,1960,3,3,Cary,Chuck,Chuck Cary,210,209,210,76,L,L
MLB_castada01_NPB__KBO_54920,castada01,,54920,1994,9,17,Castano,Daniel,Daniel Castano,231,231,229,75,L,L
MLB_casteal01_NPB_106338_KBO_,casteal01,106338,,1986,8,4,Castellanos,Alex,Alex Castellanos,200,201,200,72,R,R
MLB_castepe01_NPB_104501_KBO_,castepe01,104501,,1970,3,11,Castellano,Pedro,Pedro Castellano,165,165,165,67,R,R
MLB_castibo01_NPB_103691_KBO_,castibo01,103691,,1955,4,18,Castillo,Bobby,Bobby Castillo,170,170,170,70,R,R
MLB_castifa01_NPB_106641_KBO_66750,castifa01,106641,66750,1989,2,19,Castillo,Fabio,Fabio Castillo,235,249,245,73,R,R
MLB_castijo02_NPB_105745_KBO_,castijo02,105745,,1981,3,19,Castillo,Jose,Jose Castillo,210,198,210,73,R,R
MLB_castiru01_NPB_106992_KBO_,castiru01,106992,,1987,7,9,Castillo,Rusney,Rusney Castillo,207,205,207,69,R,R
MLB_castran01_NPB_105987_KBO_,castran01,105987,,1982,11,14,Castro,Angel,Angel Castro,240,201,240,71,R,R
MLB_caveja01_NPB__KBO_55208,caveja01,,55208,1992,12,4,Cave,Jake,Jake Cave,200,200,198,72,L,L
MLB_cervemi01_NPB__KBO_76632,cervemi01,,76632,1976,8,17,Cervenak,Mike,Mike Cervenak,195,195,176,71,R,R
MLB_chambwe01_NPB_104415_KBO_,chambwe01,104415,,1966,4,13,Chamberlain,Wes,Wes Chamberlain,210,209,210,74,R,R
MLB_chancbo01_NPB_102474_KBO_,chancbo01,102474,,1940,9,10,Chance,Bob,Bob Chance,215,216,215,74,L,R
MLB_chargjt01_NPB_106848_KBO_,chargjt01,106848,,1990,12,3,Chargois,Jon Thomas,Jon Thomas Chargois,200,198,200,75,B,R
MLB_checoro01_NPB_104351_KBO_,checoro01,104351,,1971,9,9,Checo,Robinson,Robinson Checo,165,165,165,73,R,R
MLB_chenwe02_NPB_105350_KBO_,chenwe02,105350,,1985,7,21,Chen,Wei-Yin,Wei-Yin Chen,200,176,200,72,R,L
MLB_childma01_NPB_105658_KBO_,childma01,105658,,1978,12,3,Childers,Matt,Matt Childers,215,190,215,77,R,R
MLB_chiriyo01_NPB__KBO_55146,chiriyo01,,55146,1993,12,26,Chirinos,Yonny,Yonny Chirinos,225,225,225,74,R,R
MLB_choicmi01_NPB__KBO_67394,choicmi01,,67394,1989,11,10,Choice,Michael,Michael Choice,230,230,216,72,R,R
MLB_choihe01_NPB__KBO_77623,choihe01,,77623,1979,3,16,Choi,Hee-Seop,Hee-Seop Choi,235,235,271,76,L,L
MLB_choji01_NPB__KBO_73830,choji01,,73830,1975,8,16,Cho,Jin Ho,Jin Ho Cho,175,175,216,75,R,R
MLB_choosh01_NPB__KBO_51817,choosh01,,51817,1982,7,13,Choo,Shin-Soo,Shin-Soo Choo,205,205,214,71,L,L
MLB_chrisbo01_NPB_102630_KBO_,chrisbo01,102630,,1945,10,17,Christian,Bob,Bob Christian,180,181,180,70,R,R
MLB_chulkvi01_NPB_105817_KBO_,chulkvi01,105817,,1978,12,19,Chulk,Vinnie,Vinnie Chulk,200,203,200,74,R,R
MLB_cianfar01_NPB_104674_KBO_,cianfar01,104674,,1966,10,6,Cianfrocco,Archi,Archi Cianfrocco,200,201,200,77,R,R
MLB_clarkdo01_NPB__KBO_78725,clarkdo01,,78725,1976,3,5,Clark,Doug,Doug Clark,205,205,198,74,L,R
MLB_clarkje01_NPB_104254_KBO_,clarkje01,104254,,1963,8,10,Clark,Jerald,Jerald Clark,200,201,200,76,R,R
MLB_clarkma02_NPB_106050_KBO_,clarkma02,106050,,1986,12,10,Clark,Matt,Matt Clark,230,227,230,77,L,R
MLB_clarkph02_NPB_104496_KBO_,clarkph02,104496,,1968,5,6,Clark,Phil,Phil Clark,180,181,180,72,R,R
MLB_cloydty01_NPB__KBO_65425,cloydty01,,65425,1987,5,16,Cloyd,Tyler,Tyler Cloyd,210,210,209,75,R,R
MLB_coellro01_NPB__KBO_66323,coellro01,,66323,1984,11,23,Coello,Robert,Robert Coello,250,250,254,77,R,R
MLB_coggifr01_NPB_102786_KBO_,coggifr01,102786,,1944,5,22,Coggins,Frank,Frank Coggins,187,187,187,74,B,R
MLB_cokeph01_NPB_106500_KBO_,cokeph01,106500,,1982,7,19,Coke,Phil,Phil Coke,210,209,210,73,L,L
MLB_colasos01_NPB_106827_KBO_,colasos01,106827,,1998,9,17,Colas,Oscar,Oscar Colas,220,209,220,71,L,L
MLB_coleaj01_NPB_107117_KBO_,coleaj01,107117,,1992,1,5,Cole,A. J.,A. J. Cole,240,231,240,77,R,R
MLB_colesda01_NPB_104404_KBO_,colesda01,104404,,1962,6,2,Coles,Darnell,Darnell Coles,185,185,185,73,R,R
MLB_colevi01_NPB__KBO_70840,colevi01,,70840,1968,1,23,Cole,Victor,Victor Cole,160,160,185,70,B,R
MLB_collilo01_NPB__KBO_75154,collilo01,,75154,1973,8,21,Collier,Lou,Lou Collier,170,170,190,70,R,R
MLB_colonro01_NPB__KBO_60697,colonro01,,60697,1979,8,13,Colon,Roman,Roman Colon,245,245,236,77,R,R
MLB_comstke01_NPB_103527_KBO_,comstke01,103527,,1955,12,23,Comstock,Keith,Keith Comstock,174,174,174,72,L,L
MLB_conrabr01_NPB_106042_KBO_,conrabr01,106042,,1980,1,16,Conrad,Brooks,Brooks Conrad,190,190,190,70,B,R
MLB_cookry01_NPB_106742_KBO_,cookry01,106742,,1987,6,30,Cook,Ryan,Ryan Cook,227,220,227,73,R,R
MLB_cooksbr01_NPB__KBO_70124,cooksbr01,,70124,1969,9,7,Cookson,Brent,Brent Cookson,200,200,203,71,R,R
MLB_coolbmi01_NPB__KBO_73233,coolbmi01,,73233,1972,6,5,Coolbaugh,Mike,Mike Coolbaugh,185,185,185,73,R,R
MLB_coolbsc01_NPB_104332_KBO_80587,coolbsc01,104332,80587,1966,6,13,Coolbaugh,Scott,Scott Coolbaugh,185,185,185,70,R,R
MLB_coopebr01_NPB__KBO_74124,coopebr01,,74124,1974,8,19,Cooper,Brian,Brian Cooper,175,175,198,73,R,R
MLB_coopesc01_NPB_104418_KBO_,coopesc01,104418,,1967,10,13,Cooper,Scott,Scott Cooper,200,201,200,75,L,R
MLB_copelsc01_NPB__KBO_66154,copelsc01,,66154,1987,12,15,Copeland,Scott,Scott Copeland,220,220,218,75,R,R
MLB_corcoti02_NPB_106109_KBO_,corcoti02,106109,,1978,4,15,Corcoran,Tim,Tim Corcoran,205,205,205,74,R,R
MLB_cordier01_NPB_106363_KBO_,cordier01,106363,,1986,2,25,Cordier,Erik,Erik Cordier,215,220,215,76,R,R
MLB_coreybr01_NPB_105182_KBO_61541,coreybr01,105182,61541,1973,10,21,Corey,Bryan,Bryan Corey,170,174,181,70,R,R
MLB_coreyma01_NPB_103461_KBO_,coreyma01,103461,,1955,11,3,Corey,Mark,Mark Corey,200,201,200,74,R,R
MLB_corteda01_NPB__KBO_78551,corteda01,,78551,1973,10,15,Cortes,David,David Cortes,195,195,223,71,R,R
MLB_coseyra01_NPB_103247_KBO_,coseyra01,103247,,1956,2,15,Cosey,Ray,Ray Cosey,185,185,185,70,L,L
MLB_cottohe01_NPB_104249_KBO_,cottohe01,104249,,1961,1,5,Cotto,Henry,Henry Cotto,178,179,178,74,R,R
MLB_coxst01_NPB_105103_KBO_,coxst01,105103,,1974,10,31,Cox,Steve,Steve Cox,225,225,225,76,L,L
MLB_craigwi01_NPB__KBO_51309,craigwi01,,51309,1994,11,16,Craig,Will,Will Craig,235,235,231,75,R,R
MLB_cramebo01_NPB_106010_KBO_,cramebo01,106010,,1979,10,28,Cramer,Bobby,Bobby Cramer,205,205,205,73,L,L
MLB_crawfjo01_NPB_104613_KBO_,crawfjo01,104613,,1970,5,2,Crawford,Joe,Joe Crawford,225,225,225,75,L,L
MLB_creekdo01_NPB_104603_KBO_,creekdo01,104603,,1969,3,1,Creek,Doug,Doug Creek,205,205,205,70,L,L
MLB_crespfe01_NPB_104995_KBO_,crespfe01,104995,,1973,3,5,Crespo,Felipe,Felipe Crespo,195,194,195,71,B,R
MLB_cromawa01_NPB_103458_KBO_,cromawa01,103458,,1953,9,29,Cromartie,Warren,Warren Cromartie,190,190,190,72,L,L
MLB_cromedt01_NPB_104987_KBO_,cromedt01,104987,,1971,3,19,Cromer,D. T.,D. T. Cromer,190,190,190,74,L,L
MLB_cronke01_NPB_106952_KBO_52827,cronke01,106952,52827,1993,2,17,Cron,Kevin,Kevin Cron,255,254,254,77,R,R
MLB_crottmi01_NPB_106156_KBO_,crottmi01,106156,,1984,9,25,Crotta,Michael,Michael Crotta,235,236,235,78,R,R
MLB_crowewi01_NPB__KBO_54612,crowewi01,,54612,1994,9,9,Crowe,Wil,Wil Crowe,245,245,238,74,R,R
MLB_crucefr01_NPB__KBO_79435,crucefr01,,79435,1981,7,4,Cruceta,Francisco,Francisco Cruceta,215,215,214,74,R,R
MLB_cruzhe01_NPB_103378_KBO_,cruzhe01,103378,,1953,4,2,Cruz,Hector,Hector Cruz,170,170,170,71,R,R
MLB_cruziv01_NPB_104879_KBO_,cruziv01,104879,,1968,5,3,Cruz,Ivan,Ivan Cruz,210,209,210,75,L,L
MLB_cruzja01_NPB__KBO_77725,cruzja01,,77725,1973,1,28,Cruz,Jacob,Jacob Cruz,175,175,198,72,L,L
MLB_cruzlu01_NPB_106154_KBO_,cruzlu01,106154,,1984,2,10,Cruz,Luis,Luis Cruz,210,209,210,73,R,R
MLB_cruzne01_NPB__KBO_75828,cruzne01,,75828,1972,9,13,Cruz,Nelson,Nelson Cruz,175,175,185,73,R,R
MLB_cruzrh01_NPB_106223_KBO_,cruzrh01,106223,,1986,11,1,Cruz,Rhiner,Rhiner Cruz,210,216,210,74,R,R
MLB_cruzto01_NPB_103165_KBO_,cruzto01,103165,,1951,2,15,Cruz,Tommy,Tommy Cruz,165,165,165,69,L,L
MLB_cubilda01_NPB_105266_KBO_78868,cubilda01,105266,78868,1972,11,15,Cubillan,Darwin,Darwin Cubillan,165,165,181,74,R,R
MLB_cuevawi01_NPB__KBO_69032,cuevawi01,,69032,1990,10,14,Cuevas,William,William Cuevas,215,215,216,74,B,R
MLB_culvege01_NPB_102908_KBO_,culvege01,102908,,1943,7,8,Culver,George,George Culver,185,185,185,74,R,R
MLB_dadepa01_NPB_103233_KBO_,dadepa01,103233,,1951,12,7,Dade,Paul,Paul Dade,185,185,185,73,R,R
MLB_dantoja01_NPB_105674_KBO_,dantoja01,105674,,1982,5,12,D'Antona,Jamie,Jamie D'Antona,220,225,220,74,R,R
MLB_darviyu01_NPB_105354_KBO_,darviyu01,105354,,1986,8,16,Darvish,Yu,Yu Darvish,220,216,220,77,R,R
MLB_daughja01_NPB_104403_KBO_,daughja01,104403,,1960,7,3,Daugherty,Jack,Jack Daugherty,188,187,188,72,B,L
MLB_daveyto01_NPB_105095_KBO_,daveyto01,105095,,1973,9,11,Davey,Tom,Tom Davey,215,216,215,79,R,R
MLB_davidma02_NPB__KBO_54944,davidma02,,54944,1991,3,26,Davidson,Matt,Matt Davidson,230,230,229,75,R,R
MLB_davidtu01_NPB__KBO_55536,davidtu01,,55536,1996,3,25,Davidson,Tucker,Tucker Davidson,215,215,214,74,L,L
MLB_davieky01_NPB_106397_KBO_,davieky01,106397,,1983,9,9,Davies,Kyle,Kyle Davies,210,209,210,73,R,R
MLB_davisal01_NPB_104107_KBO_,davisal01,104107,,1960,9,9,Davis,Alvin,Alvin Davis,195,194,195,73,L,R
MLB_davisdi02_NPB_103457_KBO_,davisdi02,103457,,1953,9,25,Davis,Dick,Dick Davis,190,190,190,75,R,R
MLB_davisgl01_NPB_104316_KBO_,davisgl01,104316,,1961,3,28,Davis,Glenn,Glenn Davis,205,205,205,75,R,R
MLB_daviska01_NPB__KBO_78648,daviska01,,78648,1975,6,25,Davis,Kane,Kane Davis,194,194,205,75,R,R
MLB_davisro02_NPB_103832_KBO_,davisro02,103832,,1955,8,6,Davis,Ron,Ron Davis,205,205,205,76,R,R
MLB_davissc01_NPB_104615_KBO_,davissc01,104615,,1970,10,16,Davison,Scott,Scott Davison,190,190,190,72,R,R
MLB_daviswi02_NPB_102996_KBO_,daviswi02,102996,,1940,4,15,Davis,Willie,Willie Davis,180,181,180,74,L,L
MLB_dawsoro01_NPB__KBO_53327,dawsoro01,,53327,1995,5,19,Dawson,Ronnie,Ronnie Dawson,217,217,220,74,L,R
MLB_dayetbr01_NPB_103764_KBO_,dayetbr01,103764,,1957,1,22,Dayett,Brian,Brian Dayett,180,181,180,70,R,R
MLB_deanau01_NPB__KBO_53123,deanau01,,53123,1993,10,14,Dean,Austin,Austin Dean,215,215,214,72,R,R
MLB_deanpa02_NPB__KBO_67645,deanpa02,,67645,1989,5,25,Dean,Pat,Pat Dean,195,195,194,73,L,L
MLB_decindo01_NPB_103758_KBO_,decindo01,103758,,1950,8,29,Decinces,Doug,Doug Decinces,190,190,190,74,R,R
MLB_deerro01_NPB_104247_KBO_,deerro01,104247,,1960,9,29,Deer,Rob,Rob Deer,210,209,210,75,R,R
MLB_deharri01_NPB_104684_KBO_,deharri01,104684,,1970,3,21,Dehart,Rick,Rick Dehart,180,181,180,73,L,L
MLB_dejesen01_NPB__KBO_54354,dejesen01,,54354,1996,12,10,De Jesus,Enmanuel,Enmanuel De Jesus,190,190,229,75,L,L
MLB_delabst01_NPB_106470_KBO_,delabst01,106470,,1983,7,17,Delabar,Steve,Steve Delabar,215,218,215,77,R,R
MLB_delaceu01_NPB_105801_KBO_,delaceu01,105801,,1984,3,12,De La Cruz,Frankie,Frankie De La Cruz,214,209,214,71,R,R
MLB_delarru01_NPB_106812_KBO_,delarru01,106812,,1989,3,4,De La Rosa,Rubby,Rubby De La Rosa,210,209,210,72,R,R
MLB_delarto01_NPB_105554_KBO_,delarto01,105554,,1978,1,28,De La Rosa,Tomas,Tomas De La Rosa,165,196,165,70,R,R
MLB_deloslu01_NPB_104490_KBO_71643,deloslu01,104490,71643,1966,12,29,De Los Santos,Luis,Luis De Los Santos,205,205,225,77,R,R
MLB_deltomi01_NPB_104899_KBO_,deltomi01,104899,,1972,6,22,Del Toro,Miguel,Miguel Del Toro,160,161,160,73,R,R
MLB_depauju01_NPB__KBO_60729,depauju01,,60729,1982,12,31,De Paula,Julio,Julio De Paula,180,180,209,72,R,R
MLB_dermoma01_NPB_107007_KBO_52950,dermoma01,107007,52950,1990,7,4,Dermody,Matt,Matt Dermody,190,225,190,77,R,L
MLB_despaod01_NPB__KBO_50040,despaod01,,50040,1987,4,4,Despaigne,Odrisamer,Odrisamer Despaigne,200,200,203,72,R,R
MLB_desseel01_NPB_104689_KBO_,desseel01,104689,,1971,1,13,Dessens,Elmer,Elmer Dessens,200,201,200,71,R,R
MLB_destror01_NPB_103841_KBO_,destror01,103841,,1962,5,8,Destrade,Orestes,Orestes Destrade,210,209,210,76,B,R
MLB_diamosc01_NPB__KBO_67815,diamosc01,,67815,1986,7,30,Diamond,Scott,Scott Diamond,205,205,205,75,L,L
MLB_diazed02_NPB_104694_KBO_73848,diazed02,104694,73848,1971,9,29,Diaz,Eddy,Eddy Diaz,160,161,190,70,R,R
MLB_diazfe01_NPB_105380_KBO_78665,diazfe01,105380,78665,1980,7,27,Diaz,Felix,Felix Diaz,180,181,212,73,R,R
MLB_diazjo01_NPB_105475_KBO_,diazjo01,105475,,1980,4,13,Diaz,Jose,Jose Diaz,230,229,230,72,R,R
MLB_diazjo03_NPB_83585150_KBO_,diazjo03,83585150,,2000,8,13,Diaz,Jordan,Jordan Diaz,175,209,175,70,R,R
MLB_diazle01_NPB__KBO_54400,diazle01,,54400,1996,11,19,Diaz,Lewin,Lewin Diaz,217,217,231,76,L,L
MLB_diazmi01_NPB_103838_KBO_,diazmi01,103838,,1960,4,15,Diaz,Mike,Mike Diaz,195,194,195,74,R,R
MLB_diazvi01_NPB_105955_KBO_79725,diazvi01,105955,79725,1981,12,10,Diaz,Victor,Victor Diaz,210,209,207,72,R,R
MLB_dicksbr01_NPB_106062_KBO_,dicksbr01,106062,,1984,11,3,Dickson,Brandon,Brandon Dickson,190,185,190,77,R,R
MLB_dicksok01_NPB_106676_KBO_,dicksok01,106676,,1990,2,9,Dickson,O'Koyea,O'Koyea Dickson,220,220,220,71,R,R
MLB_dillojo02_NPB_105358_KBO_,dillojo02,105358,,1975,8,2,Dillon,Joe,Joe Dillon,210,209,210,74,R,R
MLB_distebe01_NPB_103938_KBO_,distebe01,103938,,1962,1,23,Distefano,Benny,Benny Distefano,195,194,195,73,L,L
MLB_dixonbr01_NPB_107047_KBO_,dixonbr01,107047,,1992,1,29,Dixon,Brandon,Brandon Dixon,215,214,215,74,R,R
MLB_dobyla01_NPB_101920_KBO_,dobyla01,101920,,1923,12,13,Doby,Larry,Larry Doby,180,181,180,73,L,R
MLB_dodsopa01_NPB_103836_KBO_,dodsopa01,103836,,1959,10,11,Dodson,Pat,Pat Dodson,210,209,210,76,L,L
MLB_dohmasc01_NPB_105657_KBO_,dohmasc01,105657,,1978,2,13,Dohmann,Scott,Scott Dohmann,200,179,200,73,R,R
MLB_dolisra01_NPB_106411_KBO_,dolisra01,106411,,1988,1,10,Dolis,Rafael,Rafael Dolis,235,240,235,76,R,R
MLB_dominma01_NPB_106662_KBO_,dominma01,106662,,1989,8,28,Dominguez,Matt,Matt Dominguez,220,218,220,74,R,R
MLB_donnech01_NPB_104416_KBO_,donnech01,104416,,1966,4,21,Donnels,Chris,Chris Donnels,185,185,185,72,L,R
MLB_dornda01_NPB__KBO_66306,dornda01,,66306,1984,7,20,Dorn,Danny,Danny Dorn,200,200,198,74,L,L
MLB_dosteda01_NPB_104893_KBO_,dosteda01,104893,,1970,10,8,Doster,David,David Doster,185,185,185,70,R,R
MLB_doubrfe01_NPB__KBO_68526,doubrfe01,,68526,1987,10,23,Doubront,Felix,Felix Doubront,240,240,238,74,L,L
MLB_douglse01_NPB_105375_KBO_,douglse01,105375,,1979,4,28,Douglass,Sean,Sean Douglass,200,201,200,78,R,R
MLB_downsje01_NPB_43245159_KBO_,downsje01,43245159,,1998,7,27,Downs,Jeter,Jeter Downs,195,196,195,71,R,R
